Date,		Time,			Longitude,			Latitude,		Satellites,			Altitude,		VDOP,		HDOP,		Recording,		Speed
09/10/2017,	14:30:47,		011.002078,			053.140088,			12,				52.40,			1.30,		0.65,			0,			1.23
09/10/2017,	14:30:48,		011.002080,			053.140095,			12,				52.00,			1.25,		0.62,			0,			1.67
09/10/2017,	14:30:49,		011.002078,			053.140102,			12,				51.50,			1.25,		0.62,			0,			0.75
09/10/2017,	14:30:50,		011.002077,			053.140107,			12,				50.50,			1.25,		0.62,			0,			2.21
09/10/2017,	14:30:51,		011.002075,			053.140117,			12,				50.70,			1.25,		0.62,			0,			1.93
09/10/2017,	14:30:52,		011.002073,			053.140127,			12,				50.80,			1.25,		0.62,			0,			1.95
09/10/2017,	14:30:53,		011.002066,			053.140132,			12,				50.30,			1.25,		0.62,			0,			0.44
09/10/2017,	14:30:54,		011.002066,			053.140137,			12,				50.20,			1.25,		0.62,			0,			2.24
09/10/2017,	14:30:55,		011.002064,			053.140148,			12,				51.10,			1.25,		0.62,			0,			2.21
09/10/2017,	14:30:56,		011.002063,			053.140156,			12,				50.80,			1.27,		0.62,			0,			2.20
09/10/2017,	14:30:57,		011.002056,			053.140160,			12,				50.50,			1.27,		0.62,			0,			0.67
09/10/2017,	14:30:58,		011.002056,			053.140165,			12,				50.10,			1.25,		0.62,			0,			0.93
09/10/2017,	14:30:59,		011.002060,			053.140171,			12,				49.90,			1.27,		0.62,			0,			3.65
09/10/2017,	14:31:00,		011.002067,			053.140184,			12,				50.80,			1.27,		0.62,			0,			2.23
09/10/2017,	14:31:01,		011.002064,			053.140193,			12,				50.90,			1.27,		0.63,			0,			2.87
09/10/2017,	14:31:02,		011.002056,			053.140202,			12,				50.40,			1.27,		0.62,			0,			3.35
09/10/2017,	14:31:03,		011.002044,			053.140207,			12,				50.30,			1.27,		0.62,			0,			1.43
09/10/2017,	14:31:04,		011.002042,			053.140212,			12,				50.70,			1.27,		0.62,			0,			0.55
09/10/2017,	14:31:05,		011.002039,			053.140214,			12,				50.00,			1.32,		0.64,			0,			0.29
09/10/2017,	14:31:06,		011.002036,			053.140219,			12,				50.20,			1.27,		0.62,			0,			0.52
09/10/2017,	14:31:07,		011.002035,			053.140223,			12,				51.20,			1.47,		0.69,			0,			0.26
09/10/2017,	14:31:08,		011.002036,			053.140228,			12,				50.80,			1.25,		0.62,			0,			0.53
09/10/2017,	14:31:09,		011.002038,			053.140235,			12,				51.10,			1.27,		0.62,			0,			0.57
09/10/2017,	14:31:10,		011.002036,			053.140241,			12,				51.30,			1.25,		0.62,			0,			1.48
09/10/2017,	14:31:11,		011.002041,			053.140252,			12,				51.60,			1.27,		0.62,			0,			3.08
09/10/2017,	14:31:12,		011.002045,			053.140263,			12,				51.60,			1.27,		0.62,			0,			1.97
09/10/2017,	14:31:13,		011.002046,			053.140273,			12,				51.20,			1.25,		0.62,			0,			0.59
09/10/2017,	14:31:14,		011.002044,			053.140280,			12,				51.40,			1.32,		0.64,			0,			0.24
09/10/2017,	14:31:15,		011.002048,			053.140283,			12,				51.80,			1.38,		0.66,			0,			0.46
09/10/2017,	14:31:16,		011.002051,			053.140288,			12,				52.20,			1.32,		0.64,			0,			0.83
09/10/2017,	14:31:17,		011.002054,			053.140293,			12,				52.60,			1.32,		0.64,			0,			0.53
09/10/2017,	14:31:18,		011.002055,			053.140296,			12,				52.60,			1.32,		0.64,			0,			3.14
09/10/2017,	14:31:19,		011.002065,			053.140292,			12,				53.00,			1.32,		0.64,			0,			0.62
09/10/2017,	14:31:20,		011.002068,			053.140295,			12,				54.60,			1.32,		0.64,			0,			1.10
09/10/2017,	14:31:21,		011.002068,			053.140299,			12,				56.00,			1.27,		0.63,			0,			1.79
09/10/2017,	14:31:22,		011.002068,			053.140305,			12,				57.60,			1.25,		0.62,			0,			2.21
09/10/2017,	14:31:23,		011.002064,			053.140311,			12,				58.20,			1.27,		0.62,			0,			1.11
09/10/2017,	14:31:24,		011.002060,			053.140312,			12,				58.50,			1.27,		0.62,			0,			1.14
09/10/2017,	14:31:25,		011.002055,			053.140313,			12,				58.90,			1.32,		0.64,			0,			0.08
09/10/2017,	14:31:26,		011.002051,			053.140317,			12,				59.70,			1.32,		0.64,			0,			0.37
09/10/2017,	14:31:27,		011.002049,			053.140321,			12,				59.90,			1.32,		0.64,			0,			0.24
09/10/2017,	14:31:28,		011.002049,			053.140325,			12,				59.90,			1.32,		0.64,			0,			0.58
09/10/2017,	14:31:29,		011.002048,			053.140327,			12,				60.00,			1.32,		0.66,			0,			0.22
09/10/2017,	14:31:30,		011.002047,			053.140331,			12,				60.80,			1.32,		0.64,			0,			0.13
09/10/2017,	14:31:31,		011.002043,			053.140333,			12,				61.20,			1.44,		0.73,			0,			0.99
09/10/2017,	14:31:32,		011.002043,			053.140335,			12,				61.80,			1.32,		0.64,			0,			0.22
09/10/2017,	14:31:33,		011.002044,			053.140340,			12,				63.10,			1.38,		0.66,			0,			0.25
09/10/2017,	14:31:34,		011.002045,			053.140346,			12,				64.30,			1.32,		0.64,			0,			0.11
09/10/2017,	14:31:35,		011.002043,			053.140350,			12,				64.70,			1.32,		0.66,			0,			0.17
09/10/2017,	14:31:36,		011.002041,			053.140353,			12,				65.50,			1.43,		0.67,			0,			3.22
09/10/2017,	14:31:37,		011.002043,			053.140349,			12,				65.70,			1.27,		0.62,			0,			0.65
09/10/2017,	14:31:38,		011.002045,			053.140350,			12,				66.10,			1.27,		0.62,			0,			1.00
09/10/2017,	14:31:39,		011.002047,			053.140351,			12,				66.60,			1.10,		0.60,			0,			0.42
09/10/2017,	14:31:40,		011.002044,			053.140353,			12,				66.80,			1.10,		0.60,			0,			0.34
09/10/2017,	14:31:41,		011.002036,			053.140359,			12,				68.70,			1.14,		0.64,			0,			0.95
09/10/2017,	14:31:42,		011.002027,			053.140362,			12,				68.90,			1.14,		0.64,			0,			1.13
09/10/2017,	14:31:43,		011.002021,			053.140366,			12,				69.10,			1.14,		0.64,			0,			1.89
09/10/2017,	14:31:44,		011.002017,			053.140373,			12,				69.50,			1.14,		0.62,			0,			0.88
09/10/2017,	14:31:45,		011.002015,			053.140378,			12,				70.10,			1.15,		0.62,			0,			1.04
09/10/2017,	14:31:46,		011.002014,			053.140382,			12,				70.30,			1.22,		0.64,			0,			0.38
09/10/2017,	14:31:47,		011.002017,			053.140383,			12,				70.30,			1.15,		0.62,			0,			0.82
09/10/2017,	14:31:48,		011.002019,			053.140386,			12,				70.80,			1.15,		0.62,			0,			0.88
09/10/2017,	14:31:49,		011.002014,			053.140384,			12,				69.00,			1.03,		0.61,			0,			0.84
09/10/2017,	14:31:50,		011.002017,			053.140382,			12,				69.30,			1.09,		0.63,			0,			0.24
09/10/2017,	14:31:51,		011.002021,			053.140382,			12,				68.80,			1.09,		0.63,			0,			0.50
09/10/2017,	14:31:52,		011.002025,			053.140382,			12,				68.40,			1.03,		0.61,			0,			0.26
09/10/2017,	14:31:53,		011.002033,			053.140384,			12,				68.30,			1.02,		0.61,			0,			1.22
09/10/2017,	14:31:54,		011.002032,			053.140387,			12,				67.80,			0.98,		0.60,			0,			1.81
09/10/2017,	14:31:55,		011.002029,			053.140392,			12,				66.70,			1.09,		0.63,			0,			1.30
09/10/2017,	14:31:56,		011.002028,			053.140398,			12,				66.10,			1.02,		0.61,			0,			1.10
09/10/2017,	14:31:57,		011.002026,			053.140401,			12,				66.30,			1.02,		0.61,			0,			0.82
09/10/2017,	14:31:58,		011.002027,			053.140404,			12,				66.50,			1.02,		0.61,			0,			1.47
09/10/2017,	14:31:59,		011.002026,			053.140410,			12,				66.20,			0.98,		0.60,			0,			1.86
09/10/2017,	14:32:00,		011.002021,			053.140413,			12,				65.70,			0.98,		0.60,			0,			2.03
09/10/2017,	14:32:01,		011.002018,			053.140418,			12,				65.80,			1.02,		0.61,			0,			1.39
09/10/2017,	14:32:02,		011.002014,			053.140421,			12,				65.60,			0.98,		0.60,			0,			1.63
09/10/2017,	14:32:03,		011.002011,			053.140425,			12,				65.80,			0.98,		0.60,			0,			2.37
09/10/2017,	14:32:04,		011.002012,			053.140433,			12,				66.00,			1.02,		0.61,			0,			0.96
09/10/2017,	14:32:05,		011.002015,			053.140438,			12,				65.10,			1.07,		0.65,			0,			1.18
09/10/2017,	14:32:06,		011.002020,			053.140441,			12,				64.50,			1.07,		0.65,			0,			0.38
09/10/2017,	14:32:07,		011.002021,			053.140444,			12,				64.90,			1.07,		0.65,			0,			0.74
09/10/2017,	14:32:08,		011.002021,			053.140447,			12,				64.20,			1.12,		0.66,			0,			2.12
09/10/2017,	14:32:09,		011.002028,			053.140450,			12,				63.30,			1.12,		0.66,			0,			1.47
09/10/2017,	14:32:10,		011.002035,			053.140453,			12,				63.00,			1.07,		0.65,			0,			1.25
09/10/2017,	14:32:11,		011.002039,			053.140457,			12,				61.10,			1.12,		0.66,			0,			1.39
09/10/2017,	14:32:12,		011.002040,			053.140466,			12,				60.80,			1.03,		0.61,			0,			1.85
09/10/2017,	14:32:13,		011.002037,			053.140473,			12,				60.10,			1.03,		0.61,			0,			1.85
09/10/2017,	14:32:14,		011.002037,			053.140482,			12,				60.30,			1.03,		0.61,			0,			2.65
09/10/2017,	14:32:15,		011.002043,			053.140493,			12,				60.40,			1.03,		0.61,			0,			1.45
09/10/2017,	14:32:16,		011.002043,			053.140502,			12,				60.50,			1.03,		0.61,			0,			1.06
09/10/2017,	14:32:17,		011.002045,			053.140505,			12,				60.50,			1.03,		0.61,			0,			3.09
09/10/2017,	14:32:18,		011.002043,			053.140514,			12,				60.50,			1.03,		0.61,			0,			3.09
09/10/2017,	14:32:19,		011.002038,			053.140524,			12,				60.40,			1.02,		0.61,			0,			0.89
09/10/2017,	14:32:20,		011.002035,			053.140527,			12,				59.20,			1.02,		0.61,			0,			1.59
09/10/2017,	14:32:21,		011.002036,			053.140533,			12,				58.70,			1.07,		0.65,			0,			3.20
09/10/2017,	14:32:22,		011.002041,			053.140544,			12,				59.00,			0.98,		0.60,			0,			1.26
09/10/2017,	14:32:23,		011.002047,			053.140551,			12,				58.10,			0.98,		0.60,			0,			1.23
09/10/2017,	14:32:24,		011.002055,			053.140558,			12,				57.70,			1.03,		0.61,			0,			1.25
09/10/2017,	14:32:25,		011.002052,			053.140564,			12,				56.90,			0.98,		0.60,			0,			1.54
09/10/2017,	14:32:26,		011.002047,			053.140570,			12,				56.40,			0.98,		0.60,			0,			1.63
09/10/2017,	14:32:27,		011.002049,			053.140579,			12,				56.00,			1.04,		0.64,			0,			2.69
09/10/2017,	14:32:28,		011.002051,			053.140590,			12,				56.00,			0.98,		0.60,			0,			1.39
09/10/2017,	14:32:29,		011.002054,			053.140597,			12,				56.10,			0.95,		0.59,			0,			1.56
09/10/2017,	14:32:30,		011.002054,			053.140605,			12,				55.90,			1.04,		0.64,			0,			1.67
09/10/2017,	14:32:31,		011.002057,			053.140612,			12,				55.60,			0.98,		0.60,			0,			1.35
09/10/2017,	14:32:32,		011.002059,			053.140619,			12,				55.50,			0.95,		0.59,			0,			2.44
09/10/2017,	14:32:33,		011.002064,			053.140628,			12,				55.10,			0.98,		0.60,			0,			1.17
09/10/2017,	14:32:34,		011.002071,			053.140636,			12,				55.40,			0.98,		0.60,			0,			1.51
09/10/2017,	14:32:35,		011.002069,			053.140641,			12,				54.20,			0.98,		0.60,			0,			1.87
09/10/2017,	14:32:36,		011.002063,			053.140647,			12,				53.60,			1.12,		0.66,			0,			1.42
09/10/2017,	14:32:37,		011.002066,			053.140655,			12,				53.80,			1.07,		0.65,			0,			1.12
09/10/2017,	14:32:38,		011.002073,			053.140664,			12,				54.30,			1.12,		0.66,			0,			2.35
09/10/2017,	14:32:39,		011.002072,			053.140674,			12,				53.30,			1.07,		0.65,			0,			2.00
09/10/2017,	14:32:40,		011.002072,			053.140684,			12,				54.00,			1.12,		0.66,			0,			0.84
09/10/2017,	14:32:41,		011.002072,			053.140691,			12,				54.10,			1.09,		0.63,			0,			0.46
09/10/2017,	14:32:42,		011.002072,			053.140696,			12,				54.40,			1.03,		0.61,			0,			1.05
09/10/2017,	14:32:43,		011.002073,			053.140704,			12,				54.10,			1.09,		0.63,			0,			1.92
09/10/2017,	14:32:44,		011.002073,			053.140713,			12,				53.80,			1.09,		0.63,			0,			0.96
09/10/2017,	14:32:45,		011.002071,			053.140718,			12,				54.00,			1.03,		0.63,			0,			0.95
09/10/2017,	14:32:46,		011.002074,			053.140723,			12,				53.80,			1.03,		0.63,			0,			0.79
09/10/2017,	14:32:47,		011.002080,			053.140728,			12,				54.80,			1.02,		0.61,			0,			1.48
09/10/2017,	14:32:48,		011.002077,			053.140736,			12,				56.00,			1.02,		0.61,			0,			1.38
09/10/2017,	14:32:49,		011.002075,			053.140744,			12,				56.40,			1.02,		0.61,			0,			1.13
09/10/2017,	14:32:50,		011.002072,			053.140751,			12,				57.10,			0.95,		0.59,			0,			0.78
09/10/2017,	14:32:51,		011.002076,			053.140758,			12,				56.70,			0.98,		0.60,			0,			1.28
09/10/2017,	14:32:52,		011.002073,			053.140766,			12,				57.10,			1.03,		0.61,			0,			2.24
09/10/2017,	14:32:53,		011.002064,			053.140771,			12,				56.50,			1.12,		0.66,			0,			1.56
09/10/2017,	14:32:54,		011.002063,			053.140779,			12,				56.20,			1.03,		0.61,			0,			0.97
09/10/2017,	14:32:55,		011.002058,			053.140787,			12,				56.80,			1.03,		0.61,			0,			1.19
09/10/2017,	14:32:56,		011.002052,			053.140793,			12,				56.80,			1.03,		0.61,			0,			0.97
09/10/2017,	14:32:57,		011.002047,			053.140799,			12,				56.80,			0.98,		0.60,			0,			0.78
09/10/2017,	14:32:58,		011.002042,			053.140806,			12,				57.30,			1.12,		0.66,			0,			1.90
09/10/2017,	14:32:59,		011.002039,			053.140816,			12,				58.00,			1.12,		0.66,			0,			1.67
09/10/2017,	14:33:00,		011.002031,			053.140822,			12,				57.40,			1.17,		0.79,			0,			0.59
09/10/2017,	14:33:01,		011.002025,			053.140826,			12,				57.80,			1.10,		0.69,			0,			2.80
09/10/2017,	14:33:02,		011.002026,			053.140836,			12,				58.70,			1.09,		0.66,			0,			1.90
09/10/2017,	14:33:03,		011.002027,			053.140846,			12,				57.80,			1.07,		0.65,			0,			0.59
09/10/2017,	14:33:04,		011.002023,			053.140854,			12,				57.00,			1.03,		0.61,			0,			1.25
09/10/2017,	14:33:05,		011.002023,			053.140863,			12,				56.10,			1.15,		0.67,			0,			1.46
09/10/2017,	14:33:06,		011.002026,			053.140872,			12,				55.40,			1.11,		0.66,			0,			1.95
09/10/2017,	14:33:07,		011.002027,			053.140880,			12,				54.80,			1.15,		0.67,			0,			1.58
09/10/2017,	14:33:08,		011.002022,			053.140888,			12,				54.00,			1.15,		0.67,			0,			1.45
09/10/2017,	14:33:09,		011.002019,			053.140898,			12,				53.20,			0.98,		0.60,			0,			2.23
09/10/2017,	14:33:10,		011.002012,			053.140909,			12,				53.20,			0.98,		0.60,			0,			1.58
09/10/2017,	14:33:11,		011.002006,			053.140919,			12,				52.30,			1.07,		0.65,			0,			1.73
09/10/2017,	14:33:12,		011.002004,			053.140928,			12,				52.00,			1.07,		0.65,			0,			1.04
09/10/2017,	14:33:13,		011.002000,			053.140934,			12,				51.70,			1.03,		0.61,			0,			1.45
09/10/2017,	14:33:14,		011.001997,			053.140944,			12,				51.30,			1.03,		0.61,			0,			0.79
09/10/2017,	14:33:15,		011.001995,			053.140952,			12,				51.30,			1.07,		0.65,			0,			0.65
09/10/2017,	14:33:16,		011.001993,			053.140955,			12,				51.10,			1.28,		0.80,			0,			2.34
09/10/2017,	14:33:17,		011.001991,			053.140967,			12,				51.90,			1.07,		0.65,			0,			1.25
09/10/2017,	14:33:18,		011.001988,			053.140977,			12,				52.50,			1.07,		0.65,			0,			2.05
09/10/2017,	14:33:19,		011.001985,			053.140988,			12,				52.50,			1.07,		0.65,			0,			1.34
09/10/2017,	14:33:20,		011.001980,			053.140993,			12,				52.10,			1.07,		0.65,			0,			0.24
09/10/2017,	14:33:21,		011.001982,			053.140999,			12,				51.30,			0.98,		0.60,			0,			1.38
09/10/2017,	14:33:22,		011.001979,			053.141009,			12,				50.90,			1.04,		0.64,			0,			1.99
09/10/2017,	14:33:23,		011.001985,			053.141022,			12,				51.70,			0.95,		0.59,			0,			0.69
09/10/2017,	14:33:24,		011.001986,			053.141032,			12,				51.30,			1.04,		0.64,			0,			1.63
09/10/2017,	14:33:25,		011.001984,			053.141042,			12,				51.10,			1.12,		0.66,			0,			0.54
09/10/2017,	14:33:26,		011.001986,			053.141049,			12,				51.40,			1.12,		0.66,			0,			1.92
09/10/2017,	14:33:27,		011.001991,			053.141059,			12,				52.00,			1.07,		0.65,			0,			0.66
09/10/2017,	14:33:28,		011.001989,			053.141066,			12,				52.50,			1.03,		0.61,			0,			0.12
09/10/2017,	14:33:29,		011.001987,			053.141070,			12,				52.30,			1.03,		0.61,			0,			0.74
09/10/2017,	14:33:30,		011.001984,			053.141074,			12,				52.10,			1.07,		0.65,			0,			0.76
09/10/2017,	14:33:31,		011.001980,			053.141077,			12,				51.90,			1.10,		0.63,			0,			1.05
09/10/2017,	14:33:32,		011.001980,			053.141081,			12,				51.20,			1.10,		0.63,			0,			1.12
09/10/2017,	14:33:33,		011.001974,			053.141087,			12,				52.30,			1.12,		0.66,			0,			2.93
09/10/2017,	14:33:34,		011.001970,			053.141096,			12,				53.00,			1.03,		0.61,			0,			3.82
09/10/2017,	14:33:35,		011.001972,			053.141107,			12,				52.80,			1.12,		0.66,			0,			2.10
09/10/2017,	14:33:36,		011.001974,			053.141115,			12,				53.00,			1.03,		0.61,			0,			0.84
09/10/2017,	14:33:37,		011.001979,			053.141120,			12,				53.00,			1.10,		0.63,			0,			2.43
09/10/2017,	14:33:38,		011.001981,			053.141128,			12,				54.00,			1.02,		0.61,			0,			1.35
09/10/2017,	14:33:39,		011.001986,			053.141134,			12,				53.70,			0.95,		0.59,			0,			2.47
09/10/2017,	14:33:40,		011.001991,			053.141143,			12,				54.40,			1.00,		0.62,			0,			1.59
09/10/2017,	14:33:41,		011.001997,			053.141151,			12,				55.20,			1.04,		0.64,			0,			0.70
09/10/2017,	14:33:42,		011.002002,			053.141156,			12,				55.30,			1.04,		0.64,			0,			2.32
09/10/2017,	14:33:43,		011.002007,			053.141165,			12,				56.00,			1.04,		0.64,			0,			1.44
09/10/2017,	14:33:44,		011.002017,			053.141168,			12,				56.50,			1.13,		0.69,			0,			1.12
09/10/2017,	14:33:45,		011.002026,			053.141172,			12,				56.50,			1.10,		0.69,			0,			1.48
09/10/2017,	14:33:46,		011.002029,			053.141177,			12,				56.20,			1.13,		0.69,			0,			1.81
09/10/2017,	14:33:47,		011.002027,			053.141184,			12,				56.60,			1.04,		0.64,			0,			1.33
09/10/2017,	14:33:48,		011.002033,			053.141189,			12,				56.50,			1.04,		0.64,			0,			2.72
09/10/2017,	14:33:49,		011.002034,			053.141200,			12,				56.90,			1.04,		0.64,			0,			2.67
09/10/2017,	14:33:50,		011.002043,			053.141202,			12,				56.70,			0.96,		0.61,			0,			1.08
09/10/2017,	14:33:51,		011.002048,			053.141208,			12,				56.30,			0.96,		0.61,			0,			1.28
09/10/2017,	14:33:52,		011.002048,			053.141216,			12,				56.40,			0.95,		0.59,			0,			1.93
09/10/2017,	14:33:53,		011.002043,			053.141226,			12,				56.50,			0.95,		0.59,			0,			2.87
09/10/2017,	14:33:54,		011.002035,			053.141237,			12,				56.40,			0.95,		0.59,			0,			2.30
09/10/2017,	14:33:55,		011.002033,			053.141247,			12,				56.30,			1.00,		0.62,			0,			3.00
09/10/2017,	14:33:56,		011.002033,			053.141261,			12,				56.70,			0.95,		0.59,			0,			2.68
09/10/2017,	14:33:57,		011.002030,			053.141271,			12,				55.80,			1.04,		0.64,			0,			2.17
09/10/2017,	14:33:58,		011.002027,			053.141283,			12,				55.30,			0.95,		0.59,			0,			2.16
09/10/2017,	14:33:59,		011.002021,			053.141294,			12,				54.70,			0.95,		0.59,			0,			1.00
09/10/2017,	14:34:00,		011.002022,			053.141300,			12,				53.80,			0.95,		0.59,			0,			1.80
09/10/2017,	14:34:01,		011.002017,			053.141310,			12,				54.20,			1.14,		0.70,			0,			0.40
09/10/2017,	14:34:02,		011.002017,			053.141315,			12,				53.80,			1.13,		0.69,			0,			0.65
09/10/2017,	14:34:03,		011.002015,			053.141314,			12,				53.20,			0.97,		0.61,			0,			0.99
09/10/2017,	14:34:04,		011.002019,			053.141314,			12,				52.80,			1.00,		0.62,			0,			1.81
09/10/2017,	14:34:05,		011.002021,			053.141311,			12,				52.50,			0.97,		0.60,			0,			1.43
09/10/2017,	14:34:06,		011.002025,			053.141312,			12,				52.80,			0.95,		0.59,			0,			1.69
09/10/2017,	14:34:07,		011.002027,			053.141310,			12,				52.70,			0.97,		0.60,			0,			1.96
09/10/2017,	14:34:08,		011.002032,			053.141309,			12,				52.30,			0.95,		0.59,			0,			1.88
09/10/2017,	14:34:09,		011.002034,			053.141306,			12,				51.70,			0.95,		0.59,			0,			2.30
09/10/2017,	14:34:10,		011.002038,			053.141302,			12,				52.00,			0.97,		0.60,			0,			0.86
09/10/2017,	14:34:11,		011.002036,			053.141303,			12,				51.60,			0.95,		0.59,			0,			0.49
09/10/2017,	14:34:12,		011.002029,			053.141303,			12,				51.00,			0.95,		0.59,			0,			0.18
09/10/2017,	14:34:13,		011.002024,			053.141304,			12,				50.40,			0.97,		0.60,			0,			0.21
09/10/2017,	14:34:14,		011.002020,			053.141306,			12,				50.00,			0.97,		0.60,			0,			0.13
09/10/2017,	14:34:15,		011.002017,			053.141308,			12,				50.00,			0.97,		0.60,			0,			0.14
09/10/2017,	14:34:16,		011.002012,			053.141310,			12,				50.30,			1.07,		0.65,			0,			0.11
09/10/2017,	14:34:17,		011.002008,			053.141311,			12,				50.10,			1.07,		0.65,			0,			0.71
09/10/2017,	14:34:18,		011.002003,			053.141311,			12,				50.20,			0.97,		0.60,			0,			0.28
09/10/2017,	14:34:19,		011.002001,			053.141311,			12,				50.20,			0.97,		0.60,			0,			0.07
09/10/2017,	14:34:20,		011.002002,			053.141312,			12,				50.00,			0.97,		0.60,			0,			0.84
09/10/2017,	14:34:21,		011.002002,			053.141316,			12,				50.60,			1.07,		0.65,			0,			1.12
09/10/2017,	14:34:22,		011.002001,			053.141321,			12,				51.20,			0.97,		0.60,			0,			0.47
09/10/2017,	14:34:23,		011.002001,			053.141323,			12,				51.40,			1.07,		0.65,			0,			0.13
09/10/2017,	14:34:24,		011.002001,			053.141326,			12,				51.80,			0.97,		0.60,			0,			0.17
09/10/2017,	14:34:25,		011.002001,			053.141327,			12,				52.00,			0.97,		0.60,			0,			0.20
09/10/2017,	14:34:26,		011.002003,			053.141328,			12,				52.20,			0.97,		0.60,			0,			0.21
09/10/2017,	14:34:27,		011.002004,			053.141330,			12,				52.70,			0.98,		0.62,			0,			0.47
09/10/2017,	14:34:28,		011.002005,			053.141332,			12,				52.90,			0.97,		0.60,			0,			0.44
09/10/2017,	14:34:29,		011.002007,			053.141334,			12,				53.20,			0.97,		0.60,			0,			0.28
09/10/2017,	14:34:30,		011.002008,			053.141337,			12,				53.30,			1.04,		0.64,			0,			0.56
09/10/2017,	14:34:31,		011.002006,			053.141339,			12,				53.40,			0.95,		0.59,			0,			0.83
09/10/2017,	14:34:32,		011.002001,			053.141341,			12,				53.80,			0.95,		0.59,			0,			1.14
09/10/2017,	14:34:33,		011.001998,			053.141340,			12,				53.80,			1.04,		0.64,			0,			0.41
09/10/2017,	14:34:34,		011.001991,			053.141342,			12,				53.90,			0.95,		0.59,			0,			0.75
09/10/2017,	14:34:35,		011.001987,			053.141340,			12,				53.70,			1.07,		0.65,			0,			0.80
09/10/2017,	14:34:36,		011.001982,			053.141339,			12,				53.50,			1.07,		0.65,			0,			0.59
09/10/2017,	14:34:37,		011.001980,			053.141338,			12,				53.30,			1.18,		0.70,			0,			0.98
09/10/2017,	14:34:38,		011.001976,			053.141336,			12,				53.00,			1.07,		0.65,			0,			0.21
09/10/2017,	14:34:39,		011.001971,			053.141337,			12,				53.10,			1.38,		0.69,			0,			0.43
09/10/2017,	14:34:40,		011.001963,			053.141339,			12,				53.00,			1.07,		0.65,			0,			0.37
09/10/2017,	14:34:41,		011.001958,			053.141340,			12,				53.10,			1.07,		0.66,			0,			0.75
09/10/2017,	14:34:42,		011.001953,			053.141345,			12,				52.90,			1.08,		0.68,			0,			0.97
09/10/2017,	14:34:43,		011.001951,			053.141348,			12,				53.10,			1.18,		0.72,			0,			0.39
09/10/2017,	14:34:44,		011.001948,			053.141352,			12,				53.40,			0.98,		0.60,			0,			0.63
09/10/2017,	14:34:45,		011.001946,			053.141352,			12,				53.10,			1.07,		0.65,			0,			0.53
09/10/2017,	14:34:46,		011.001944,			053.141357,			12,				53.10,			1.07,		0.65,			0,			1.13
09/10/2017,	14:34:47,		011.001944,			053.141364,			12,				53.20,			0.98,		0.60,			0,			0.91
09/10/2017,	14:34:48,		011.001943,			053.141371,			12,				53.40,			0.98,		0.60,			0,			0.76
09/10/2017,	14:34:49,		011.001947,			053.141375,			12,				53.10,			0.98,		0.60,			0,			1.44
09/10/2017,	14:34:50,		011.001942,			053.141383,			12,				52.70,			1.07,		0.65,			0,			1.82
09/10/2017,	14:34:51,		011.001936,			053.141389,			12,				52.20,			1.07,		0.65,			0,			1.52
09/10/2017,	14:34:52,		011.001935,			053.141397,			12,				52.20,			0.98,		0.60,			0,			1.29
09/10/2017,	14:34:53,		011.001931,			053.141405,			12,				52.40,			0.98,		0.60,			0,			0.81
09/10/2017,	14:34:54,		011.001927,			053.141410,			12,				52.50,			0.99,		0.62,			0,			1.36
09/10/2017,	14:34:55,		011.001919,			053.141414,			12,				52.60,			0.98,		0.60,			0,			1.36
09/10/2017,	14:34:56,		011.001914,			053.141415,			12,				52.30,			1.07,		0.65,			0,			0.86
09/10/2017,	14:34:57,		011.001915,			053.141422,			12,				52.10,			1.07,		0.65,			0,			1.84
09/10/2017,	14:34:58,		011.001909,			053.141432,			12,				52.20,			0.98,		0.60,			0,			2.35
09/10/2017,	14:34:59,		011.001906,			053.141442,			12,				51.90,			1.07,		0.65,			0,			1.59
09/10/2017,	14:35:00,		011.001906,			053.141450,			12,				51.40,			0.97,		0.60,			0,			2.91
09/10/2017,	14:35:01,		011.001900,			053.141461,			12,				51.60,			0.95,		0.59,			0,			1.83
09/10/2017,	14:35:02,		011.001900,			053.141469,			12,				51.70,			0.95,		0.59,			0,			1.19
09/10/2017,	14:35:03,		011.001903,			053.141476,			12,				51.80,			1.04,		0.64,			0,			1.61
09/10/2017,	14:35:04,		011.001902,			053.141487,			12,				51.30,			0.95,		0.59,			0,			2.59
09/10/2017,	14:35:05,		011.001901,			053.141498,			12,				51.50,			1.04,		0.64,			0,			2.29
09/10/2017,	14:35:06,		011.001905,			053.141507,			12,				51.40,			1.04,		0.64,			0,			1.75
09/10/2017,	14:35:07,		011.001908,			053.141516,			12,				51.40,			1.04,		0.64,			0,			1.66
09/10/2017,	14:35:08,		011.001908,			053.141523,			12,				51.30,			1.04,		0.64,			0,			1.91
09/10/2017,	14:35:09,		011.001904,			053.141530,			12,				51.20,			1.04,		0.64,			0,			0.17
09/10/2017,	14:35:10,		011.001905,			053.141530,			12,				51.20,			1.12,		0.70,			0,			0.85
09/10/2017,	14:35:11,		011.001902,			053.141529,			12,				51.00,			1.07,		0.65,			0,			0.24
09/10/2017,	14:35:12,		011.001899,			053.141532,			12,				51.00,			1.07,		0.65,			0,			0.22
09/10/2017,	14:35:13,		011.001895,			053.141534,			12,				50.80,			1.04,		0.64,			0,			0.78
09/10/2017,	14:35:14,		011.001896,			053.141533,			12,				50.20,			1.16,		0.66,			0,			0.09
