Date,		Time,			Longitude,			Latitude,		Satellites,			Altitude,		VDOP,		HDOP,		Recording,		Speed
03/11/2017,	09:04:24,		008.539599,			047.408939,			8,				456.40,			4.43,		1.84,			0,			19.26
03/11/2017,	09:04:25,		008.539665,			047.408924,			8,				456.40,			4.43,		1.85,			0,			18.25
03/11/2017,	09:04:26,		008.539729,			047.408911,			8,				456.70,			4.43,		1.85,			0,			17.45
03/11/2017,	09:04:27,		008.539791,			047.408900,			8,				457.00,			4.43,		1.85,			0,			17.09
03/11/2017,	09:04:28,		008.539852,			047.408888,			8,				457.50,			4.43,		1.85,			0,			16.77
03/11/2017,	09:04:29,		008.539916,			047.408881,			8,				458.70,			4.43,		1.85,			0,			16.17
03/11/2017,	09:04:30,		008.539974,			047.408865,			8,				459.80,			4.44,		1.85,			0,			15.37
03/11/2017,	09:04:31,		008.540030,			047.408854,			8,				460.90,			4.44,		1.85,			0,			14.82
03/11/2017,	09:04:32,		008.540085,			047.408846,			8,				461.60,			4.44,		1.85,			0,			14.52
03/11/2017,	09:04:33,		008.540136,			047.408834,			8,				462.20,			4.44,		1.85,			0,			13.49
03/11/2017,	09:04:34,		008.540184,			047.408822,			8,				463.10,			4.44,		1.85,			0,			13.19
03/11/2017,	09:04:35,		008.540230,			047.408809,			8,				463.90,			4.44,		1.85,			0,			13.30
03/11/2017,	09:04:36,		008.540276,			047.408796,			8,				464.20,			4.58,		1.91,			0,			13.45
03/11/2017,	09:04:37,		008.540323,			047.408785,			8,				464.60,			4.58,		1.91,			0,			13.70
03/11/2017,	09:04:38,		008.540371,			047.408772,			8,				465.50,			4.45,		1.85,			0,			12.81
03/11/2017,	09:04:39,		008.540418,			047.408759,			8,				466.90,			4.45,		1.85,			0,			12.60
03/11/2017,	09:04:40,		008.540465,			047.408749,			8,				468.10,			4.45,		1.85,			0,			12.50
03/11/2017,	09:04:41,		008.540510,			047.408738,			8,				469.30,			4.45,		1.85,			0,			12.09
03/11/2017,	09:04:42,		008.540554,			047.408728,			8,				470.40,			4.45,		1.86,			0,			12.08
03/11/2017,	09:04:43,		008.540597,			047.408718,			8,				471.10,			4.45,		1.86,			0,			12.21
03/11/2017,	09:04:44,		008.540640,			047.408706,			8,				472.10,			4.45,		1.86,			0,			11.85
03/11/2017,	09:04:45,		008.540685,			047.408699,			8,				473.50,			4.45,		1.86,			0,			11.84
03/11/2017,	09:04:46,		008.540727,			047.408688,			8,				474.30,			4.46,		1.86,			0,			12.34
03/11/2017,	09:04:47,		008.540771,			047.408677,			8,				475.20,			4.46,		1.86,			0,			12.85
03/11/2017,	09:04:48,		008.540820,			047.408668,			8,				476.30,			4.46,		1.86,			0,			12.40
03/11/2017,	09:04:49,		008.540867,			047.408662,			8,				477.30,			4.46,		1.86,			0,			12.32
03/11/2017,	09:04:50,		008.540910,			047.408653,			8,				477.70,			4.46,		1.86,			0,			12.25
03/11/2017,	09:04:51,		008.540954,			047.408644,			8,				478.60,			4.46,		1.86,			0,			12.28
03/11/2017,	09:04:52,		008.540997,			047.408630,			8,				479.50,			4.46,		1.86,			0,			12.07
03/11/2017,	09:04:53,		008.541039,			047.408617,			8,				480.50,			4.46,		1.86,			0,			12.43
03/11/2017,	09:04:54,		008.541085,			047.408607,			8,				481.80,			4.47,		1.86,			0,			12.01
03/11/2017,	09:04:55,		008.541132,			047.408603,			8,				482.80,			4.47,		1.86,			0,			12.90
03/11/2017,	09:04:56,		008.541177,			047.408591,			8,				483.30,			4.47,		1.86,			0,			12.97
03/11/2017,	09:04:57,		008.541223,			047.408577,			8,				484.30,			4.47,		1.86,			0,			12.86
03/11/2017,	09:04:58,		008.541268,			047.408563,			8,				485.20,			4.47,		1.87,			0,			12.56
03/11/2017,	09:04:59,		008.541310,			047.408551,			8,				485.80,			4.47,		1.87,			0,			12.81
03/11/2017,	09:05:00,		008.541354,			047.408539,			8,				486.10,			4.47,		1.87,			0,			13.17
03/11/2017,	09:05:01,		008.541400,			047.408526,			8,				486.70,			4.47,		1.87,			0,			12.97
03/11/2017,	09:05:02,		008.541444,			047.408512,			8,				487.50,			4.48,		1.87,			0,			12.83
03/11/2017,	09:05:03,		008.541489,			047.408500,			8,				488.10,			4.48,		1.87,			0,			12.81
03/11/2017,	09:05:04,		008.541535,			047.408490,			8,				489.10,			4.48,		1.87,			0,			12.66
03/11/2017,	09:05:05,		008.541578,			047.408476,			8,				489.80,			4.48,		1.87,			0,			12.68
03/11/2017,	09:05:06,		008.541622,			047.408463,			8,				490.60,			4.48,		1.87,			0,			13.62
03/11/2017,	09:05:07,		008.541666,			047.408447,			8,				490.90,			4.64,		1.93,			0,			14.07
03/11/2017,	09:05:08,		008.541717,			047.408435,			8,				492.10,			4.48,		1.87,			0,			14.73
03/11/2017,	09:05:09,		008.541766,			047.408421,			8,				492.40,			4.48,		1.87,			0,			15.38
03/11/2017,	09:05:10,		008.541819,			047.408405,			8,				493.00,			4.48,		1.87,			0,			15.66
03/11/2017,	09:05:11,		008.541872,			047.408389,			8,				494.10,			4.49,		1.87,			0,			16.33
03/11/2017,	09:05:12,		008.541928,			047.408372,			8,				495.00,			4.49,		1.87,			0,			16.86
03/11/2017,	09:05:13,		008.541986,			047.408357,			8,				495.90,			4.49,		1.87,			0,			17.54
03/11/2017,	09:05:14,		008.542046,			047.408339,			8,				496.50,			4.49,		1.88,			0,			17.69
03/11/2017,	09:05:15,		008.542106,			047.408322,			8,				497.30,			4.49,		1.88,			0,			17.92
03/11/2017,	09:05:16,		008.542163,			047.408298,			8,				497.40,			4.49,		1.88,			0,			18.18
03/11/2017,	09:05:17,		008.542221,			047.408276,			8,				497.90,			4.49,		1.88,			0,			18.66
03/11/2017,	09:05:18,		008.542280,			047.408253,			8,				498.30,			4.49,		1.88,			0,			18.80
03/11/2017,	09:05:19,		008.542343,			047.408233,			8,				498.90,			4.50,		1.88,			0,			19.10
03/11/2017,	09:05:20,		008.542404,			047.408212,			8,				498.90,			4.66,		1.94,			0,			19.44
03/11/2017,	09:05:21,		008.542468,			047.408192,			8,				499.00,			4.67,		1.94,			0,			19.50
03/11/2017,	09:05:22,		008.542536,			047.408176,			8,				499.70,			4.50,		1.88,			0,			19.45
03/11/2017,	09:05:23,		008.542604,			047.408160,			8,				500.20,			4.50,		1.88,			0,			19.55
03/11/2017,	09:05:24,		008.542671,			047.408143,			8,				500.50,			4.67,		1.94,			0,			20.06
03/11/2017,	09:05:25,		008.542737,			047.408122,			8,				500.20,			4.67,		1.94,			0,			20.41
03/11/2017,	09:05:26,		008.542803,			047.408099,			8,				500.20,			4.68,		1.95,			0,			20.06
03/11/2017,	09:05:27,		008.542869,			047.408076,			8,				500.50,			4.68,		1.95,			0,			20.22
03/11/2017,	09:05:28,		008.542933,			047.408051,			8,				500.30,			4.68,		1.95,			0,			19.91
03/11/2017,	09:05:29,		008.543003,			047.408035,			8,				501.50,			4.51,		1.88,			0,			19.72
03/11/2017,	09:05:30,		008.543073,			047.408016,			8,				502.70,			4.51,		1.88,			0,			19.68
03/11/2017,	09:05:31,		008.543120,			047.407988,			9,				499.60,			3.49,		1.34,			0,			19.78
03/11/2017,	09:05:32,		008.543169,			047.407960,			9,				497.10,			3.49,		1.34,			0,			19.75
03/11/2017,	09:05:33,		008.543221,			047.407934,			9,				494.80,			3.49,		1.34,			0,			19.75
03/11/2017,	09:05:34,		008.543275,			047.407909,			9,				493.00,			3.49,		1.34,			0,			19.58
03/11/2017,	09:05:35,		008.543332,			047.407886,			9,				491.40,			3.49,		1.34,			0,			19.36
03/11/2017,	09:05:36,		008.543390,			047.407864,			9,				490.30,			3.49,		1.34,			0,			19.57
03/11/2017,	09:05:37,		008.543444,			047.407841,			9,				488.20,			3.50,		1.34,			0,			19.83
03/11/2017,	09:05:38,		008.543503,			047.407819,			9,				486.90,			3.50,		1.34,			0,			20.11
03/11/2017,	09:05:39,		008.543562,			047.407795,			9,				485.40,			3.50,		1.34,			0,			20.25
03/11/2017,	09:05:40,		008.543626,			047.407773,			9,				484.60,			3.50,		1.34,			0,			20.27
03/11/2017,	09:05:41,		008.543691,			047.407750,			9,				483.90,			3.50,		1.34,			0,			20.12
03/11/2017,	09:05:42,		008.543755,			047.407727,			9,				483.20,			3.50,		1.34,			0,			19.94
03/11/2017,	09:05:43,		008.543819,			047.407705,			9,				482.70,			3.50,		1.34,			0,			19.93
03/11/2017,	09:05:44,		008.543880,			047.407683,			9,				481.50,			3.50,		1.34,			0,			19.79
03/11/2017,	09:05:45,		008.543943,			047.407659,			9,				481.00,			3.50,		1.34,			0,			19.90
03/11/2017,	09:05:46,		008.544003,			047.407629,			9,				480.50,			3.51,		1.34,			0,			20.19
03/11/2017,	09:05:47,		008.544065,			047.407601,			9,				480.30,			3.51,		1.34,			0,			20.07
03/11/2017,	09:05:48,		008.544131,			047.407580,			9,				480.70,			3.37,		1.25,			0,			20.22
03/11/2017,	09:05:49,		008.544196,			047.407555,			9,				480.50,			3.51,		1.34,			0,			21.11
03/11/2017,	09:05:50,		008.544260,			047.407532,			9,				479.20,			3.51,		1.34,			0,			21.47
03/11/2017,	09:05:51,		008.544330,			047.407510,			9,				478.50,			3.51,		1.34,			0,			21.27
03/11/2017,	09:05:52,		008.544397,			047.407487,			9,				477.50,			3.51,		1.34,			0,			21.61
03/11/2017,	09:05:53,		008.544468,			047.407465,			9,				476.80,			3.51,		1.34,			0,			21.85
03/11/2017,	09:05:54,		008.544540,			047.407443,			9,				476.40,			3.51,		1.34,			0,			21.64
03/11/2017,	09:05:55,		008.544611,			047.407421,			10,				475.50,			2.10,		1.17,			0,			21.70
03/11/2017,	09:05:56,		008.544681,			047.407397,			10,				474.40,			2.10,		1.17,			0,			21.44
03/11/2017,	09:05:57,		008.544751,			047.407373,			10,				473.90,			2.11,		1.17,			0,			21.61
03/11/2017,	09:05:58,		008.544821,			047.407349,			10,				473.40,			2.11,		1.17,			0,			21.60
03/11/2017,	09:05:59,		008.544891,			047.407325,			10,				472.90,			2.11,		1.17,			0,			21.31
03/11/2017,	09:06:00,		008.544958,			047.407299,			10,				472.20,			2.11,		1.17,			0,			21.14
03/11/2017,	09:06:01,		008.545027,			047.407273,			10,				471.70,			2.11,		1.17,			0,			21.64
03/11/2017,	09:06:02,		008.545095,			047.407247,			10,				471.80,			2.11,		1.17,			0,			20.54
03/11/2017,	09:06:03,		008.545162,			047.407222,			10,				471.60,			2.11,		1.17,			0,			20.11
03/11/2017,	09:06:04,		008.545226,			047.407196,			10,				470.90,			2.11,		1.17,			0,			20.18
03/11/2017,	09:06:05,		008.545287,			047.407166,			10,				470.40,			2.11,		1.17,			0,			20.35
03/11/2017,	09:06:06,		008.545349,			047.407136,			10,				470.10,			2.11,		1.17,			0,			19.93
03/11/2017,	09:06:07,		008.545410,			047.407108,			10,				469.90,			2.11,		1.17,			0,			19.72
03/11/2017,	09:06:08,		008.545471,			047.407080,			10,				469.80,			2.11,		1.17,			0,			19.69
03/11/2017,	09:06:09,		008.545531,			047.407053,			10,				469.70,			2.11,		1.17,			0,			19.91
03/11/2017,	09:06:10,		008.545594,			047.407026,			10,				469.90,			2.11,		1.17,			0,			19.53
03/11/2017,	09:06:11,		008.545653,			047.406998,			10,				469.60,			2.11,		1.17,			0,			19.10
03/11/2017,	09:06:12,		008.545711,			047.406972,			10,				469.30,			2.11,		1.17,			0,			18.99
03/11/2017,	09:06:13,		008.545770,			047.406948,			10,				469.00,			2.11,		1.17,			0,			19.14
03/11/2017,	09:06:14,		008.545832,			047.406924,			10,				469.00,			2.11,		1.17,			0,			19.34
